SFH10,SFH11,SFH12,SFH14,SFH16,SFH17,SFH18,SFH19,SFH20,SFH21,SFH22,SFH23,SFH24,SFH25,SFH27,SFH28,SFH29,SFH3,SFH30,SFH31,SFH32,SFH34,SFH35,SFH36,SFH37,SFH38,SFH39,SFH4,SFH40,SFH5,SFH6,SFH7,SFH8,SFH9,th_load_38_household
909.3119726631357,1063.601639718479,173.10766605536244,4575.8864884482455,5071.293867166838,2560.0228271484357,1075.4501103639595,699.8203879038482,5459.981360795761,816.8353896247016,2968.8223933935174,370.6781120750635,0.0,926.4805016835525,350.4612231996331,1504.3311661852754,367.6650267601006,912.2024741119806,187.34949981901448,1009.7639979733359,421.757665729523,2845.9642828623455,769.3014432748139,70.74816655053034,2747.254479424158,696.155499045054,1477.0434432559543,650.2336107465975,0.0,994.7053058200412,821.186142836677,70.60505555470783,1354.7673857582959,1569.6141089545365,0.04549240269490347
1346.789304815397,1100.2575590636995,1251.6660288890193,3182.709156608584,590.718778506915,2583.9842569986977,445.5015275584326,698.246473566692,5106.166355768842,1003.5674459245472,1349.9995263655978,389.86919319364785,0.0,598.7274450725971,518.9500003337859,1747.7961664570687,444.58930446836723,1292.769312744671,146.7305278831054,562.7279981295266,1256.180499098035,2483.407219121191,473.48102954493595,70.57849989997014,1653.3673919253883,786.2751658545588,2026.4058108276774,729.324584873517,0.0,1485.5876924302843,1069.6803866068522,1062.309527100457,1183.9390827814743,1003.9697230021155,0.03964627297541565
1421.0447463221005,1627.5970275349093,447.3740293370351,4256.84749978384,467.59963862101165,2038.6961669709935,465.6572769933275,911.7209725406422,4524.0321450127385,1341.2310822380916,1440.226502381432,404.28202711476166,0.0,363.66763797336205,407.9641396946382,1303.8728099266684,459.71247264014374,1091.087417724398,141.67736170027018,411.18513815932874,315.20158265431706,2608.3573036061393,270.54786062240566,70.90119450887045,3937.810001452763,1052.318666381305,1169.987362999387,1193.4276960478903,0.0,765.3303064982097,1305.4569734891256,70.78441655900744,1433.9798332426292,1386.5490002102313,0.03910612829094198
1321.0905276589906,963.9654964288094,824.8746384620673,2247.44430476293,347.729277960459,2003.7167850706335,469.6353888379208,958.0182513131037,5322.825090705021,1040.8291662004276,1756.9676410833995,387.55388898584545,0.0,591.2130544662486,537.6371662590244,1616.7969700998738,426.78125008477156,1499.463164806363,144.81147199736736,794.0327484051389,375.57413934071934,2560.060053104824,610.5693057987438,2073.5040412478993,3469.9320235570276,1009.8325287527501,1190.0006385379365,639.4551390435959,0.0,1565.002359517417,658.2019704606793,1376.8389181137086,917.5689978069728,1416.6913626776807,0.041118617761548355
1236.9374710030045,1062.5500016503854,296.99097250302606,2264.556893878502,576.6371371772572,1370.5119408501528,391.65200114250223,843.6018897453963,3973.1978570302235,651.7063896179209,3317.2122801065425,307.2310561948351,0.0,343.8924719916444,368.33047199778923,1383.0640007310435,447.52213841544267,455.8223062488767,164.95344368616782,982.9698041492064,394.4739445474406,2516.6586623801118,354.8248328023479,69.91488880581326,2626.9125664101707,1177.3652804904502,2233.212695328395,1049.3508887476394,0.0,862.2322762595282,1703.4321124818584,70.07683327992757,966.1955856535176,1186.3651128133135,0.03565035620812043
1026.7401902702125,309.337277772691,757.849888197579,2253.101774236893,570.4982529666686,1427.721307902865,379.82883298397024,340.81199855539563,5251.98471912809,756.2508067660851,1235.0647534714803,260.24205545319444,0.0,598.4838066736853,541.2988891389646,1138.226361637644,409.08047294616586,151.563140511512,140.5896110720105,797.4213343487867,387.327166239421,3700.455468765894,303.3960549248589,70.5161666870117,2191.452468869422,1147.979612882932,1158.8002250830345,1114.1063362677899,0.0,639.1988047281902,1233.5381977929023,842.5351391050551,1276.2219163046934,1634.0639726426857,0.034045687004327786
882.3270577907563,1914.3394218285894,317.3310280879336,2692.8714712354877,349.38566887378624,1455.6189189063161,333.6423054907059,510.6415278381794,3930.956462097158,976.4896098666729,2838.0239365683656,341.3454168505146,0.0,308.5311108483206,22.12191661993659,1242.7341371509776,492.53377802107093,109.86258359485228,144.04663795365255,509.1012777037088,1111.9089133580549,10.957111099031213,290.67511213620486,1397.9019476529625,2804.5175797038605,1201.3690566195373,1148.4940286530377,725.5854966428536,0.0,947.6658622105915,952.5392755190538,759.1667215983092,1054.4053354263308,1150.3800014919711,0.032927470709438786
776.9035803821342,10.524249966939282,881.9203622182202,3818.9496995290106,418.1904449250961,1317.3423937903535,20.556944468286368,467.58850053416415,4317.437666236024,610.1696390363909,463.368722322252,137.89566668934282,0.0,599.9411383522875,264.0581658177908,739.0341939979121,398.959193600549,11.150361140569071,10.840055555767465,980.7488069905178,196.48502787484117,1186.7795871681633,253.50958299901856,567.6472741630344,1926.2454925245702,1525.9954743067408,1848.0932514985407,568.4359166436716,0.0,1848.0049747678975,1255.2376675075957,70.1290833791097,781.362667952643,1602.3598068237302,0.02987586559316316
247.93594572279133,193.66880634360862,11.531416694323237,2175.2740091535725,577.5223058064774,993.3634486092449,10.55925003952454,362.0711395078245,4572.809074486636,818.5753870646181,1517.4440801726464,309.0517781337099,0.0,1051.1808311674336,287.02227902942207,385.78866838879026,435.89805551105076,493.0389161030456,748.4462219450203,476.6501943959127,346.6823060565522,1256.3437232388374,528.6180008172989,1639.3960570466172,2668.226108294063,849.1589718580256,2254.9901987234757,541.4796384625957,0.0,712.7076675626968,959.2623359256321,74.5831944571601,959.8248389350045,1138.3606162177198,0.029597465465871338
416.91633172565184,1238.8843070507046,11.545833362473404,2103.63827444712,343.76316655211997,999.3753839492817,10.555138942930496,340.650500689612,3811.550304243306,875.5100300259066,2289.7051089048373,168.79522241751363,0.0,313.42919608222115,146.94013942612537,291.6610536018996,400.48847219679016,315.3674998415843,487.0483350674316,1101.9208378023561,360.102248721653,1314.4956148121096,247.0825828658203,485.14961200025306,2009.62355052895,915.6007477309969,1132.5887216673962,1078.429778170584,0.0,1521.1819123162163,1302.7688850720717,367.54630535973445,1138.9654749128563,1523.458504062227,0.029064739074550733
