LG 01,LG 02,LG 03,LG 04,LG 05,LG 06,LG 07,LG 08,LG 09,LG 10,LG 11,LG 12,LG 13,LG 14,LG 15,LG 16,LG 17,LG 18,LG 19,LG 20,LG 21,LG 22,LG 23,LG 24,LG 25,LG 26,LG 27,LG 28,LG 29,eload_med_ind,eload_small_ind,eload_comm
21.2119404,23.59100509,9.48298512,20.83761204,1.772860705,30.04193049,29.02500511,37.99952755,49.00582113,42.69214946,27.45698521,23.03679116,11.88492543,37.91634347,4.841313456,33.52318424,0.429437813,37.7447763,70.96641825,98.781095,114.6900503,14.2452737,40.3442788,165.5363192,127.064722,84.34865712,177.1820904,177.1820904,274.7674143,0.190276454,0.808466343,0.138132296
21.60186577,24.34590061,9.85731348,21.65905483,3.461497529,32.35236831,30.31123895,37.66159222,39.26080616,49.15139327,26.73016431,2.573507475,9.60776124,28.94805984,2.511119415,31.04845786,0,26.0990051,67.0671645,93.32213975,111.6746274,12.3736319,33.8975126,166.9920406,94.95150792,79.77353272,136.3699012,136.3699012,200.9415433,0.179170639,0.825815406,0.09079118
22.45450259,22.2527812,7.564552275,20.22412945,3.799432854,32.63103498,31.35103995,37.26646784,37.79468675,45.95140569,26.53988072,0,7.70492541,3.80567166,1.107388065,28.1786071,0,24.955224,68.54888092,90.462687,112.0385578,12.477612,29.2184081,173.4388068,82.88357751,80.62616954,128.2074633,128.2074633,115.9378115,0.176263108,0.863752024,0.051232166
22.76644289,23.25306976,6.098432865,20.29691552,4.306855742,33.39528872,30.23325388,31.73472652,32.44803001,45.56719922,26.91732849,0,7.51776123,0.015597015,1.728149262,20.94159214,0,24.7472638,74.52773668,95.92164225,107.3594533,12.2696518,23.0835822,155.7621898,123.5023638,106.6211945,116.8216423,116.8216423,100.3407965,0.182030505,0.877631275,0.047341115
24.29495037,22.16127871,4.77268659,23.34353245,6.33238809,31.01518423,29.45340313,29.85788572,31.49973149,47.54646043,26.44629863,0,7.7985075,0,1.188492543,20.75442796,0,19.9641792,72.73407995,70.1865675,112.9223886,12.3736319,20.6920399,138.5014932,50.46778134,133.8847768,104.4480105,104.4480105,81.104478,0.174833174,0.945639602,0.053177691
23.13557225,21.77135334,4.351567185,24.65888072,1.772860705,31.17011458,27.32181108,33.41400514,34.13250763,49.64477884,27.00779117,0,9.73253736,0,1.859164188,18.73721402,0,18.716418,69.19875655,46.53109475,107.2034831,12.2696518,20.9000001,155.5542296,5.540059728,21.02477622,85.73159245,85.73159245,74.865672,0.183412774,0.894055054,0.093385214
16.28848267,17.66413939,4.195597035,15.25388067,3.123562204,32.52601508,26.78943296,30.73131855,33.59597031,46.11101515,26.80502998,0,12.75835827,0,1.525388067,18.79960208,0,18.8203981,67.19713963,39.512438,100.3407965,12.2696518,20.9000001,77.3611944,4.209114448,20.71283592,86.6154233,86.6154233,72.2661695,0.180314585,0.589405505,0.156290532
13.47062196,11.15290553,4.02402987,14.19848266,3.039338323,31.30840811,27.72525386,15.20708963,26.32152251,45.37847534,26.57107475,0,11.82253737,0,9.227194074,18.0925374,0,18.716418,64.467662,34.313433,103.3562194,11.8537314,21.5238807,66.547264,4.031308477,20.25532348,87.9671646,87.9671646,72.52611975,0.176739752,0.464029609,0.136835279
12.74796026,6.980184113,4.413955245,12.42042295,1.772860705,24.65472151,12.1656717,11.1206717,26.42758222,31.22002502,26.22482102,0,11.63537319,0,5.122059726,18.48766178,0,18.8203981,63.89577145,33.01368175,95.81766215,11.3338309,21.7318409,65.507463,4.056263701,20.4840797,86.04353275,86.04353275,76.68532375,0.171448999,0.431876012,0.132944228
12.50360703,6.747268689,4.27358211,11.50019906,4.475303504,23.79896529,7.007218939,11.24024881,29.02916432,27.74345038,26.06885087,0,12.66477618,0,5.630522415,18.21731352,0,21.9398011,64.80559733,33.01368175,95.08980145,11.437811,22.3557215,54.4855724,4.005313452,20.29691552,85.6796024,85.6796024,93.0621895,0.169065777,0.421003932,0.154345006
11.91611946,9.891626913,4.24238808,14.01131848,2.447691554,17.97088068,6.135865701,11.1206717,34.76886584,22.08745284,25.19229863,0,12.19686573,0,5.711626893,18.17572148,0,21.6278608,64.72761225,32.49378125,90.462687,11.5417911,21.3159205,46.791045,4.334930369,20.0681593,85.83557255,85.83557255,96.1815925,0.155672069,0.394864677,0.14461738
12.01490055,7.682049788,4.55432838,15.47743788,4.137368179,18.4044777,6.786781127,11.09467667,40.40874646,21.38974637,24.07555235,0,12.75835827,0,4.860029874,17.44786078,0.857835825,29.0104479,64.28569683,34.05348275,79.1288561,11.5417911,22.5636817,43.0477614,3.93044778,24.37293544,112.4544782,112.4544782,85.7835825,0.138608198,0.399259773,0.156290532
12.87793538,8.956845814,5.49014928,12.85194036,4.22159206,19.74894039,8.553403026,13.22626872,38.13158227,21.07208717,24.3344628,0.06238806,12.07208961,3.790074645,5.889432864,18.25890556,1.001328363,54.2776122,65.6114431,77.985075,86.0955228,11.2298508,22.875622,46.5830848,12.52544285,120.2217916,117.1335827,117.1335827,92.28233875,0.142564347,0.437659033,0.142023346
9.966492585,7.526079638,6.42597018,12.90393041,17.9833583,29.51891059,8.852865714,31.57875637,35.87937331,45.41746788,32.14544792,19.80820905,12.7895523,7.689328395,17.02570157,18.17572148,10.72450751,48.2467664,113.9881846,121.656717,91.2945278,11.3338309,28.9064678,122.4885578,44.85181614,104.4376124,182.0171651,182.0171651,220.9577125,0.261916111,0.308119362,0.15693904
9.97169159,9.319736363,8.313208995,10.66315925,25.83593545,29.25688074,13.12956723,41.22291064,41.08253751,45.17727385,60.87826895,30.53895537,35.31164196,20.790821,40.63022408,42.75661712,59.19171173,63.5318411,104.006095,138.8134335,107.2554732,11.3338309,72.6820899,150.9791052,109.5191199,121.0120404,232.0835832,232.0835832,335.3358225,0.700953289,0.308350682,0.625162127
17.99895531,21.17346776,9.51417915,14.2452737,23.89462698,27.85522899,18.08005979,39.71000019,42.08074647,46.44479127,68.67677645,42.57985095,41.39447781,39.11731362,44.74159723,49.57771168,59.04925899,71.5383088,112.8703985,145.3121898,102.6283587,51.5741296,170.4233839,158.4656724,101.4554632,130.8277618,251.5133047,251.5133047,414.1007483,0.820114395,0.665510062,0.751621271
22.58447772,20.65356726,8.7343284,20.63485085,23.13453245,27.12840809,21.68089065,41.3788808,38.71803004,45.15699773,56.61716445,43.34410469,46.66626888,39.42925392,47.76429874,48.93303506,48.32579128,69.0427864,107.5154234,138.5534833,100.7047268,104.1880602,194.442787,164.0805978,86.02793574,141.0178116,252.8785634,252.8785634,443.7350767,0.635843661,0.869535045,0.861219196
22.51689066,17.71612944,8.843507505,19.75101999,24.73790559,29.39517427,22.92865185,39.04972656,46.90958231,42.47015194,70.2863884,32.23903001,36.12268674,39.78798526,47.91714948,49.51532362,51.90062711,58.1248759,115.1579608,126.5957718,107.5154234,126.6477618,158.8815928,162.6248764,66.51710977,139.1253738,252.7849813,252.7849813,434.3768678,0.844709247,0.866527874,0.642023346
22.5584827,18.87342795,8.57835825,20.66084587,28.03199516,29.28807477,22.86314439,35.98751261,48.63773158,41.43191065,53.42913458,36.02910465,38.61820914,39.63201511,45.8521047,50.97104502,39.03308974,59.1646769,107.6973886,116.457712,97.68930395,127.7915429,146.9238813,162.8328366,92.44350791,127.6459708,253.6740112,253.6740112,429.1778628,0.587130601,0.868378441,0.693904021
21.04037324,20.10767174,10.6059702,20.34890557,29.2132091,30.39962204,25.19021903,24.24815932,45.60567186,41.6944604,35.02153748,31.73992552,20.77522398,39.21089571,45.80219425,48.7666669,21.30448269,48.4547266,105.5657965,94.1019905,102.1084582,111.8825876,91.6064681,141.6208962,64.2607416,130.3910454,224.8080956,224.8080956,405.0024895,0.305862726,0.800832755,0.322957198
21.15475134,18.44502994,12.57119409,20.14094537,19.58777124,29.90051756,25.20269664,22.22574638,42.2180002,41.0731793,25.04568669,34.18865688,11.38582095,36.13828376,26.03141803,47.66447784,0.143492538,38.1606967,106.3976373,92.28233875,109.8549757,116.6656722,56.2532341,157.4258714,135.5838116,128.0618912,192.3756626,192.3756626,398.7636835,0.15343184,0.805921814,0.127756161
21.88781105,20.45912448,12.91432842,20.05256229,14.77661201,30.79058721,25.46264689,21.22233841,38.34994048,43.76782359,28.00288073,37.16768675,11.01149259,35.90432853,5.012880621,48.64189078,0,36.2890549,109.5950254,92.0223885,113.8062195,119.6810951,35.0412937,153.0587072,92.0244681,116.1041797,161.7836774,161.7836774,390.965176,0.198617731,0.838538052,0.11997406
22.3557215,21.15995035,11.94731349,21.06116926,3.629945291,29.07595536,26.16555236,20.52047274,35.09952256,41.81299771,27.44138819,33.97029867,10.51238811,37.55761212,5.658597042,48.22597038,0,34.313433,97.50733878,67.0671645,117.1855727,118.3293538,36.6009952,153.4746276,38.31042804,103.7721398,137.7642743,137.7642743,354.8320913,0.190038132,0.859356928,0.109597925
24.48731355,21.09652249,8.968283625,21.00917921,2.196059712,31.8127116,27.64622899,19.87059711,29.49083596,44.58250768,26.11876132,28.26179118,12.60238812,26.31216431,4.463865693,45.91761216,0,27.8666668,84.4318412,57.96890575,98.93706515,78.7129357,35.9771146,133.7184086,120.4089558,88.36228898,122.0081697,122.0081697,298.9427875,0.169828408,0.954198473,0.15304799
23.20315932,20.98006478,6.878283615,21.18594538,4.558487584,32.56344792,31.9239703,15.7997762,25.32331355,45.72004997,23.6014031,26.06261206,13.97492544,11.76014931,2.704522401,30.2582091,0,23.8114429,67.24912967,46.791045,97.58532385,71.0184083,33.5855723,81.104478,78.96560734,84.26547304,112.4024881,112.4024881,234.995026,0.131363203,0.897062225,0.181582361
22.63646777,22.83714936,5.80208958,21.09756229,1.604412943,33.94430365,35.12031858,15.77898018,25.14862699,50.67054253,23.35185086,1.62208956,14.59880604,0.21835821,1.603373142,25.12159216,0,24.1233832,57.11106992,29.114428,93.84204025,69.3547267,27.4507464,73.825871,20.56310458,80.2726372,106.6835826,106.6835826,185.084578,0.127550048,0.871848254,0.194552529
22.74044787,22.3567613,4.61671644,21.12875632,7.00825874,33.57829369,34.9383534,15.3890548,24.28767176,49.8043883,22.88705981,0,11.79134334,0.109179105,1.725029859,23.87383096,0,24.1233832,60.54241323,28.5945275,78.55696555,69.4587068,24.1233832,62.1800998,4.005313452,74.82407996,86.97935365,86.97935365,114.37811,0.120448046,0.87647467,0.13618677
22.92761205,20.03072646,4.070820915,24.1181842,1.772860705,33.34225887,35.1463136,12.10328364,27.00155237,46.59504251,21.63305981,0,11.41701498,0,1.063716423,19.00756228,0,21.2119404,70.34253765,28.5945275,78.0890551,43.671642,22.2517414,58.228856,4.10721395,21.64865682,74.60572175,74.60572175,99.04104525,0.10128694,0.884802221,0.128404669
22.64686578,19.62624388,4.164403005,21.37310956,2.195019911,31.99675637,36.43358724,11.13106971,27.60047774,46.6855052,21.39598518,0,11.35462692,0,1.728149262,19.11154238,0,17.8845772,68.75684113,29.114428,78.24502525,13.3094528,21.6278608,44.5034828,3.942925392,20.65044786,77.82910485,77.82910485,78.24502525,0.097664442,0.872310895,0.127107652
23.54629365,20.87504488,3.946044795,21.54467672,4.812199028,32.05706483,34.79486086,10.67355727,25.69764191,49.37079128,21.49580607,0,11.01149259,0,1.77805971,19.31950258,0,18.1965175,59.34664208,29.37437825,78.2970153,13.3094528,21.6278608,39.3044778,3.86805972,19.2363185,80.84452775,80.84452775,72.00621925,0.099189704,0.912329401,0.11997406
24.21696529,22.13632349,3.80567166,21.57587075,1.688636824,31.99051757,35.23677629,10.93870652,23.8072837,47.29066938,21.18074637,0,11.51059707,0,1.288313439,19.50666676,0,18.3004976,50.04042313,29.114428,78.0890551,13.517413,22.2517414,38.472637,4.247587085,16.9487563,74.865672,74.865672,72.52611975,0.094375596,0.942169789,0.130350195
24.26895534,21.69336826,3.7432836,20.92079612,4.305815941,30.18646283,34.50891559,10.62156721,27.16376132,47.76481864,21.54883592,0,10.94910453,0,1.721910456,19.38189064,0,18.1965175,47.64888083,29.37437825,77.72512475,13.7253732,21.835821,38.6805972,3.891975143,17.51024884,77.4651745,77.4651745,71.2263685,0.1,0.944482998,0.118677043
24.29495037,21.38142796,4.46074629,22.75604488,1.857084586,31.6057912,33.13117926,10.58517418,25.60405982,44.93188081,21.417821,0,10.38761199,0,1.709432844,18.86199014,0,18.3004976,45.59527385,29.89427875,78.03706505,13.9333334,21.3159205,37.2248758,3.943965193,17.44786078,76.78930385,76.78930385,72.00621925,0.097998093,0.945639602,0.107003891
15.11350754,19.87371651,4.11761196,16.39766177,2.279243792,30.58158721,32.84627379,10.7099503,27.656627,34.44496783,21.29304488,0,11.26104483,0,1.194731349,18.90358218,0,18.1965175,44.6074629,29.6343285,78.0890551,13.8293533,22.0437812,39.3044778,3.981398029,17.42706476,77.5691546,77.5691546,76.945274,0.096091516,0.537126995,0.125162127
11.58858215,23.26658718,4.257985095,12.11888066,4.22159206,33.80601011,32.76724891,10.68395528,33.78313449,26.01790062,20.09207472,0,11.16746274,0,1.790537322,18.73721402,0,18.0925374,43.85360718,29.89427875,78.0890551,14.1412936,21.1079603,37.2248758,4.04482589,17.38547272,75.1776123,75.1776123,101.6405478,0.077740705,0.380291464,0.123216602
13.76696524,16.35191053,4.257985095,11.17786075,1.857084586,24.91883096,32.74125389,10.68395528,36.05405987,21.33775632,19.04395532,0,11.51059707,0,1.721910456,18.27970158,0,18.5084578,45.04937833,30.41417925,77.5691546,13.7253732,21.1079603,38.8885574,3.777597033,17.11512446,75.43756255,75.43756255,101.3805975,0.061725453,0.477214897,0.130350195
11.89532344,11.49084085,4.0552239,11.68736324,4.390039822,23.2915424,20.09519413,10.85552244,39.19217929,23.36744787,19.21240308,0,11.01149259,0,1.784298516,19.06995034,0,17.676617,57.11106992,29.89427875,78.1930352,13.6213931,21.7318409,37.2248758,4.905781118,17.90537322,75.905473,75.905473,86.56343325,0.064299333,0.393939394,0.11997406
11.82253737,7.708044813,4.008432855,11.13106971,1.772860705,30.51088074,8.657383126,10.8139304,33.03447777,39.26132606,19.08450755,2.83865673,10.79313438,0,2.470567176,18.5084578,0,17.0527364,81.6243785,29.6343285,77.72512475,13.3094528,22.4597016,41.3840798,33.63236334,57.35542316,75.22960235,75.22960235,90.72263725,0.062345091,0.390700902,0.115434501
21.46669164,14.2463135,4.039626885,10.28883089,3.293049767,28.6974678,9.814681639,10.86592045,32.94713449,45.45334101,22.25694041,24.50291057,10.66835826,0.40552239,4.735253754,23.74905484,0,17.4686568,75.56753768,29.114428,91.65845815,12.7895523,23.3955225,48.4547266,113.7282344,87.46806012,74.39776155,74.39776155,104.2400503,0.110819828,0.819801064,0.112840467
18.87238815,19.84876129,4.33597017,16.55883093,3.207786085,29.13418422,18.79440307,10.35121896,31.93644791,42.32717931,21.13395533,18.66962696,10.38761199,0.109179105,5.040955248,43.60925394,0,17.1567165,89.86480143,29.114428,82.3522392,23.4995026,22.2517414,53.4457714,81.08472178,97.40855768,71.40209487,71.40209487,103.2002493,0.093660629,0.704371964,0.107003891
22.63646777,21.65489563,3.914850765,23.72825882,3.546761211,26.42238321,30.06376631,10.27323388,34.17617927,43.03840319,21.34607473,27.09201505,11.07388065,0.015597015,6.182656746,42.69422906,0,17.2606966,90.64465218,29.114428,89.3189059,114.1701498,27.4507464,61.348259,113.9559508,74.72009986,72.791269,72.791269,103.7201498,0.096901811,0.871848254,0.121271077
23.37472648,19.18536825,3.7432836,20.72323393,13.84702992,29.34942303,29.14146283,10.10166672,34.98722405,42.43531861,22.19767175,20.15134338,10.63716423,0.03119403,6.379179135,41.52965194,2.718039814,17.1567165,91.6064681,29.89427875,85.73159245,126.855722,26.4109454,83.18408,88.61392082,101.7965179,70.10962223,70.10962223,118.7972643,0.109914204,0.904695813,0.112191958
23.23955235,17.66517919,3.634104495,22.0437812,8.949567207,28.67355238,30.3642688,10.32002493,32.36068672,42.79768926,21.71104488,10.10686572,11.72895528,0.483507465,4.810119426,40.28189074,0,17.3646767,91.86641835,29.114428,96.5975129,176.3502496,27.3467663,77.1532342,89.75458252,101.4221895,72.32647796,72.32647796,117.2375628,0.102478551,0.898681471,0.134889754
22.17895533,19.47131353,3.83686569,20.68164189,9.204318452,31.90005488,30.12927378,10.33562194,30.58886582,40.58759223,20.97174637,4.86626868,10.82432841,0.639477615,4.822597038,26.01582102,0,17.2606966,53.47176643,29.6343285,80.42860735,183.9407969,29.5303484,71.9542292,55.48794056,41.86238826,70.61184611,70.61184611,116.7176623,0.091182078,0.851492019,0.116083009
21.97619413,20.25012448,3.540522405,20.18773642,10.63924383,31.30840811,30.40170164,13.01830852,34.0014927,41.72461463,20.91559711,3.478134345,11.04268662,0.577089555,4.426432857,25.53751256,0,16.1169155,43.5676619,29.37437825,83.9119407,179.7815929,26.4109454,47.2069654,100.0746074,20.13054736,69.89126402,69.89126402,108.139304,0.090324118,0.842470507,0.120622568
21.11315931,23.57852748,3.52492539,20.20333343,10.04759706,32.59360215,30.50568174,10.62676622,35.19310465,39.29407979,21.1090001,0.670671645,10.82432841,0.37432836,4.30477614,23.64507474,0,12.5815921,45.15335842,29.114428,85.9915427,151.6029858,26.9308459,42.0079604,85.22936857,24.41452748,70.24791576,70.24791576,96.701493,0.093279314,0.804071247,0.116083009
20.68164189,22.96816429,3.540522405,20.92599513,11.06036324,31.36039816,30.3642688,10.52278612,35.31788077,40.15243552,19.84876129,0,11.01149259,0.24955224,3.949164198,21.9398011,0,12.477612,11.07388065,29.114428,80.63656755,146.1960206,26.2029852,47.830846,68.66013963,24.37293544,71.20765208,71.20765208,96.96144325,0.074022879,0.784871617,0.11997406
21.6226618,22.03130359,3.61850748,21.22233841,4.390039822,30.8810499,32.18288075,10.33042294,29.37853745,39.96007233,19.61168666,0,11.8537314,0.015597015,4.036507482,21.27432846,0.429437813,12.9975125,9.93009955,25.21517425,78.97288595,38.2646768,22.4597016,53.2378112,4.108253751,24.62248768,75.57897549,75.57897549,93.32213975,0.070400381,0.826740689,0.137483787
22.22054737,22.33076628,3.77447763,21.4199006,6.077636845,32.82755737,36.8099952,10.56957716,32.19847777,41.94973154,19.80508965,0,11.69776125,0.233955225,3.537403002,19.48587074,2.2875622,12.7895523,10.1900498,11.9577115,76.78930385,12.6855722,21.835821,52.1980102,3.87845773,21.7318409,73.56592075,73.56592075,86.56343325,0.073355577,0.853342586,0.134241245
21.56547274,22.55224389,4.11761196,21.12355732,5.065910472,33.00328374,34.76990564,10.74114433,28.60492551,46.12453256,21.40534339,0,12.88313439,0,1.06059702,18.8203981,0,12.5815921,10.21604482,11.17786075,66.59925405,10.7099503,22.875622,51.1582092,4.210154249,18.1965175,79.28482625,79.28482625,83.44403025,0.097807436,0.82419616,0.158884565
20.52567174,21.68089065,3.7432836,21.44069662,4.22159206,31.94164692,34.7303932,11.16746274,27.58800013,45.4393037,20.31667174,0,12.44641797,0,1.678238814,19.36109462,0.285945275,12.9975125,10.39801,10.65796025,77.4651745,11.3338309,21.6278608,54.2776122,3.890935342,18.3004976,72.94204015,72.94204015,83.7039805,0.081172545,0.777931992,0.149805447
21.58626876,21.19946279,3.665298525,20.88440309,5.827044804,35.51856236,33.92454743,11.08427866,27.50689565,46.44479127,19.86747771,0,10.9179105,0,1.668880605,18.98676626,0,12.8935324,10.42400503,10.65796025,74.2417914,9.4621891,21.3159205,53.029851,4.171681612,20.15134338,72.6820899,72.6820899,82.40422925,0.074308866,0.825121443,0.118028534
22.57927872,22.57823891,3.914850765,20.57766179,1.688636824,31.86678125,35.41978126,10.85552244,27.29477625,45.76008231,19.98601502,0,10.94910453,0,1.924671651,19.17393044,0,12.477612,10.26803488,10.65796025,76.2174133,8.7343284,21.1079603,36.8089554,3.865980118,17.4686568,74.0338312,74.0338312,74.3457715,0.076120114,0.869303724,0.118677043
23.22395534,22.0437812,3.821268675,21.75783593,5.064870671,30.7770698,34.32695041,10.86072145,26.70208968,44.06572658,19.68343293,0,11.16746274,0,1.229044782,18.8203981,0,13.2054727,10.47599507,11.9577115,71.48631875,8.6303483,21.835821,33.8975126,3.841024894,18.6124379,72.52611975,72.52611975,73.825871,0.071496663,0.897987509,0.123216602
22.29333344,21.35543294,3.86805972,23.16156728,2.279243792,31.41758721,35.71820415,10.79833339,27.08889565,46.43803256,19.79261204,0,11.60417916,0,1.728149262,18.9243782,0,12.7895523,10.89191548,10.9179105,63.2199008,8.7343284,21.1079603,36.393035,4.298537334,19.3402986,73.35796055,73.35796055,72.2661695,0.073164919,0.856581078,0.13229572
22.20495036,21.13499513,4.18000002,19.14273641,1.688636824,31.88341806,33.41816434,10.67875627,26.97035834,47.46691565,19.58361203,0,11.13626871,0,1.768701501,19.0283583,0,12.6855722,11.41181598,10.9179105,62.38806,8.8383085,21.4199006,33.0656718,3.955403004,18.00935332,75.64552275,75.64552275,73.04602025,0.069971401,0.852648624,0.122568093
21.48228866,21.1090001,4.039626885,23.41111952,4.305815941,30.07312452,32.97520911,10.69955229,26.70208968,45.57499773,19.05955233,0,11.38582095,0,1.790537322,19.56905482,0,12.7895523,11.30783588,10.65796025,62.23208985,8.9422886,21.835821,32.8577116,3.916930367,17.80139312,76.7373138,76.7373138,72.52611975,0.061963775,0.820495027,0.127756161
15.55022396,20.7970598,4.3671642,16.36646774,1.857084586,31.69937329,33.04071658,10.52798512,28.91686581,34.96902753,19.10946278,0,10.57477617,0,1.444283589,18.88278616,0,12.7895523,11.87972643,10.9179105,62.5960202,9.1502488,21.2119404,34.313433,4.04482589,18.0925374,74.3457715,74.3457715,72.52611975,0.062726406,0.556557946,0.110894942
14.01651748,22.36923891,4.070820915,14.50522395,4.052104497,30.03673149,33.75609966,10.73594533,30.22701507,28.85707725,18.44502994,0,11.07388065,0,2.364507474,18.69562198,0,12.5815921,11.67176622,10.9179105,62.4920401,8.9422886,21.2119404,35.1452738,4.170641811,17.28149262,76.6333337,76.6333337,86.303483,0.05257388,0.488318297,0.121271077
12.86233837,16.845816,4.14880599,13.78776126,2.280283593,26.22586082,33.21020414,10.76194035,31.21898522,22.0411817,17.92408964,0,11.57298513,0,2.408179116,18.21731352,0,12.7895523,12.13967668,10.65796025,62.2840799,8.8383085,21.9398011,33.8975126,3.942925392,17.32308466,77.10124415,77.10124415,90.72263725,0.044613918,0.436965071,0.131647211
12.72196523,11.17890055,4.008432855,13.51221399,1.942348268,20.75962697,20.70555731,10.73594533,31.70561209,20.99358219,18.36704486,0,11.13626871,0,2.364507474,18.73721402,0,12.6855722,12.45161697,10.65796025,62.7000003,8.8383085,21.2119404,32.4417912,3.827507481,17.92616924,77.0492541,77.0492541,73.56592075,0.051382269,0.430719408,0.122568093
12.73236325,7.475129389,4.21119405,12.19166673,4.305815941,29.34422402,10.00912443,10.59037319,23.13349265,26.5185648,17.31268665,0,11.47940304,0.015597015,3.241059717,18.4044777,0,12.5815921,11.77574632,10.9179105,62.54403015,9.8781095,21.7318409,32.6497514,4.208074647,17.82218914,75.6975128,75.6975128,74.3457715,0.035271687,0.43118205,0.129701686
18.48766178,6.096353263,4.08641793,10.89711448,1.604412943,28.4884678,11.61977618,10.6007712,24.00068668,47.55893804,17.10992546,0,9.85731348,0.06238806,4.666626888,18.25890556,0,12.7895523,11.98370653,10.9179105,62.33606995,39.6164181,22.3557215,33.273632,3.929407979,17.48945282,76.68532375,76.68532375,72.2661695,0.032173499,0.687254222,0.095979248
16.3248757,10.00912443,3.758880615,13.50181598,4.727975147,27.82403496,18.67898516,10.24203985,31.55588075,44.98803007,18.88174636,0,10.35641796,0.24955224,4.763328381,18.46686576,0,12.5815921,11.80174135,11.9577115,74.5537317,81.4164183,20.79602,36.393035,3.803592058,17.80139312,74.27090583,74.27090583,73.825871,0.059246902,0.591024751,0.106355383
19.44947771,19.4453185,3.602910465,19.92778616,1.688636824,27.93633347,24.4363633,10.22644284,29.26623895,44.93136091,17.21286575,0,10.9179105,0.327537315,4.722776142,18.1965175,0,12.3736319,11.82773637,10.65796025,93.11417955,146.0920405,20.4840797,35.7691544,3.867019919,17.4686568,72.59162721,72.59162721,73.56592075,0.033746425,0.730048577,0.118028534
21.4199006,21.39494538,3.852462705,19.55345781,2.617179117,27.07745784,27.43930859,10.11206473,27.238627,43.02124647,17.07561202,0,10.51238811,0.43671642,4.766447784,18.27970158,0,12.7895523,11.77574632,10.9179105,101.3805975,147.2358216,20.3800996,36.1850748,4.196636836,17.01114436,71.31579139,71.31579139,74.3457715,0.03164919,0.817719176,0.109597925
20.93639313,18.70394039,3.696492555,20.80121901,3.967880616,28.73074143,29.19345288,10.23684085,27.32597028,42.04643304,17.61214934,0,10.94910453,0.421119405,4.195597035,19.21552248,3.002945288,12.7895523,11.80174135,10.65796025,92.80223925,171.0472645,21.835821,34.1054728,3.827507481,17.2606966,70.93626402,70.93626402,73.04602025,0.039847474,0.796206338,0.118677043
21.38350757,20.00369164,3.46253733,20.57766179,1.772860705,31.31880612,29.71335338,10.41880602,28.36161208,43.08103503,17.30332844,2.199179115,10.73074632,0.577089555,4.729014948,19.29870656,0,12.477612,11.2298508,10.9179105,96.44154275,177.2860705,21.7318409,35.7691544,3.803592058,16.96955232,73.96104513,73.96104513,73.825871,0.035128694,0.816099931,0.114137484
21.63825881,19.70526875,3.7432836,19.6470399,5.488069678,31.37807478,29.92131358,12.8883334,28.77337327,41.72669423,16.92588068,1.46611941,10.79313438,0.53029851,4.626074649,19.4442787,1.287273638,12.8935324,11.51579607,10.9179105,85.00373175,186.3323392,22.2517414,32.6497514,3.99283584,17.23990058,71.38649785,71.38649785,82.144279,0.029361296,0.827434652,0.115434501
21.54987573,24.15041803,3.58731345,21.32631851,3.040378124,31.28137328,30.85713448,10.51238811,32.37940314,40.4461793,17.20974635,0.670671645,10.41880602,3.946044795,3.765119421,20.33850756,2.001616925,12.7895523,11.59378115,10.39801,92.3343288,183.6288566,24.955224,34.7293534,4.119691562,16.82398018,72.59474662,72.59474662,83.96393075,0.033698761,0.823502198,0.107652399
21.69024886,22.99415931,4.133208975,20.38529861,4.812199028,32.96793051,31.98843796,10.31482592,31.78671657,37.52953749,18.08629859,1.325746275,10.04447766,3.64970151,4.045865691,20.5880598,2.860492551,12.6855722,11.25584583,10.9179105,81.104478,139.7492544,22.3557215,34.5213932,3.765119421,16.8447762,72.68936851,72.68936851,83.7039805,0.047092469,0.82974786,0.099870298
22.31412946,24.94378619,3.55611942,22.27773643,3.883656735,31.56627876,32.14440811,10.27843288,29.82149268,42.34433602,18.51677621,0,10.9179105,1.824850755,4.404597036,19.31950258,0.285945275,13.1014926,12.3736319,10.65796025,101.7965179,68.2109456,25.6830847,34.9373136,4.031308477,18.32129362,73.49937349,73.49937349,82.40422925,0.053670162,0.857506361,0.118028534
22.86002499,26.204025,4.070820915,22.96400509,3.54572141,34.16890066,34.78238325,10.74114433,30.18334343,46.8986644,16.78862695,0,11.13626871,2.105597025,3.733925391,19.58985084,3.288890563,13.2054727,11.87972643,10.9179105,92.2303487,15.8049752,26.4109454,37.6407962,4.133208975,17.34388068,76.16542325,76.16542325,82.92412975,0.027264061,0.88179505,0.122568093
22.12176628,26.3080051,4.382761215,21.66945284,6.584019932,33.61052752,35.01633848,10.85552244,28.13701506,44.67920917,16.95707471,0,11.60417916,0.06238806,0.988850751,19.2363185,0.143492538,12.7895523,13.36144285,10.65796025,90.51467705,12.477612,23.8114429,35.353234,4.043786089,17.0527364,76.78930385,76.78930385,82.40422925,0.029837941,0.84894749,0.13229572
22.29853245,26.5159653,4.382761215,23.58788569,4.136328378,33.4847116,35.7701942,11.00109458,25.57286579,45.95088579,17.18791053,0,10.94910453,0.03119403,1.656402993,18.42527372,0,12.8935324,12.2696518,10.65796025,88.1751248,12.0616916,25.5791046,34.313433,3.75368161,16.80318416,76.3213934,76.3213934,82.6641795,0.03336511,0.856812399,0.118677043
